        CG/HBCS        CG/ScaleStar
1        14.45        0.99
2        22.74        -0.16
3        13.40        -0.21
4        14.43        0.89
5        19.72        0.26
6        11.96        0.40
7        4.55        0.51
8        0.10        1.23
9        1.79        5.13
10        3.84        8.50
11        6.43        12.58
12        8.81        15.12
13        10.67        17.20
14        12.01        19.55
15        13.45        21.28
16        14.14        22.77
17        14.22        24.32
18        14.80        25.55
19        14.75        26.65
20        0.00        27.76
