        CG/HBCS        CG/ScaleStar
1        0.00        0.00
2        0.00        0.00
3        0.00        0.00
4        4.14        0.00
5        13.56        0.00
6        0.00        0.00
7        13.87        0.00
8        0.00        0.00
9        16.26        0.00
10        23.98        0.00
11        7.78        0.00
12        6.52        0.00
13        10.68        0.00
14        0.00        0.00
15        0.00        0.00
16        1.10        3.56
17        1.10        3.56
18        3.69        6.09
19        7.34        9.65
20        0.00        12.15
