        CG/HBCS        CG/ScaleStar
1        39.14        0.08
2        41.23        0.05
3        26.59        7.00
4        13.18        16.44
5        0.32        22.33
6        1.46        26.43
7        3.52        29.42
8        4.90        31.71
9        5.63        33.49
10        6.28        34.94
11        6.82        36.13
12        7.18        37.11
13        7.66        37.99
14        8.10        38.71
15        8.23        39.37
16        8.59        39.94
17        8.65        40.45
18        8.88        40.90
19        8.96        41.31
20        0.00        41.65
