        CG/HBCS        CG/ScaleStar
1        39.33        0.07
2        40.70        0.03
3        28.09        7.15
4        11.17        16.67
5        0.29        22.54
6        1.39        26.57
7        3.36        29.57
8        4.89        31.77
9        5.58        33.59
10        6.34        35.01
11        7.09        36.22
12        7.25        37.23
13        7.70        38.10
14        7.85        38.80
15        8.31        39.45
16        8.48        40.00
17        8.70        40.53
18        8.97        40.97
19        8.82        41.38
20        0.00        41.73
