        CG/HBCS        CG/ScaleStar
1        32.89        0.18
2        36.37        -0.76
3        30.26        -0.80
4        15.43        7.29
5        0.32        14.90
6        0.81        20.21
7        2.74        23.63
8        4.76        26.60
9        6.52        29.01
10        7.29        30.90
11        7.68        32.40
12        8.16        33.66
13        8.80        34.76
14        9.63        35.74
15        9.91        36.59
16        10.15        37.28
17        10.23        37.94
18        10.51        38.53
19        10.76        39.05
20        0.00        39.52
