        CG/HBCS        CG/ScaleStar
1        12.04        -7.30
2        19.19        0.27
3        29.67        0.44
4        27.74        0.00
5        12.89        0.18
6        2.21        0.48
7        2.02        5.96
8        3.92        10.19
9        5.95        14.68
10        7.34        17.52
11        7.56        20.47
12        8.59        22.38
13        10.13        24.38
14        11.31        26.03
15        12.35        27.28
16        12.65        28.65
17        13.65        29.70
18        13.71        30.82
19        14.14        31.70
20        0.00        32.52
