        CG/HBCS        CG/ScaleStar
1        29.46        -1.74
2        33.16        0.17
3        33.92        -0.52
4        17.55        0.03
5        6.05        1.42
6        1.03        7.86
7        0.75        13.42
8        2.77        17.05
9        6.02        20.50
10        7.31        22.92
11        9.26        25.22
12        9.77        26.94
13        10.93        28.65
14        11.60        29.92
15        11.74        31.15
16        11.78        32.14
17        12.51        33.07
18        12.71        33.90
19        12.96        34.65
20        0.00        35.35
