        CG/HBCS        CG/ScaleStar
1        40.86        0.18
2        39.72        -0.22
3        29.30        9.70
4        1.99        18.99
5        1.05        24.69
6        2.12        28.38
7        3.58        31.08
8        4.42        33.12
9        5.36        34.79
10        5.90        36.08
11        6.37        37.15
12        6.89        38.10
13        7.31        38.92
14        7.56        39.60
15        7.85        40.18
16        7.97        40.68
17        8.13        41.14
18        8.24        41.54
19        8.40        41.91
20        0.00        42.25
