        CG/HBCS        CG/ScaleStar
1        12.36        1.65
2        25.55        0.33
3        22.27        0.57
4        14.88        0.79
5        10.51        3.25
6        0.44        0.12
7        1.31        0.28
8        2.37        0.71
9        3.66        2.34
10        2.14        2.96
11        2.06        6.40
12        5.38        9.57
13        8.59        12.64
14        9.33        14.68
15        11.53        16.75
16        12.67        18.28
17        13.50        20.09
18        15.13        21.60
19        16.53        22.89
20        0.00        24.29
