        CG/HBCS        CG/ScaleStar
1        3.09        2.70
2        11.43        2.73
3        4.84        2.45
4        7.50        2.89
5        22.38        3.42
6        27.36        10.40
7        11.89        0.24
8        13.54        0.26
9        8.76        7.85
10        7.22        3.41
11        9.03        8.05
12        9.03        3.03
13        4.89        7.93
14        8.25        12.25
15        11.32        15.19
16        8.25        12.25
17        11.32        15.19
18        14.03        17.79
19        15.75        19.43
20        0.00        19.43
