        CG/HBCS        CG/ScaleStar
1        30.90        -1.24
2        33.25        -0.04
3        33.58        -0.33
4        20.62        0.16
5        2.94        1.31
6        0.40        7.88
7        0.59        13.28
8        3.23        17.05
9        5.53        20.47
10        7.31        22.87
11        9.03        25.22
12        9.85        26.93
13        10.66        28.58
14        11.25        29.79
15        11.17        31.08
16        11.46        32.10
17        12.22        33.04
18        12.69        33.84
19        13.05        34.59
20        0.00        35.30
