        CG/HBCS        CG/ScaleStar
1        19.78        0.70
2        21.68        0.31
3        27.23        0.41
4        28.74        0.05
5        18.40        0.14
6        0.39        0.54
7        1.44        5.90
8        3.69        10.38
9        6.10        14.63
10        6.89        17.57
11        7.38        20.26
12        8.26        22.33
13        9.81        24.32
14        11.10        25.95
15        12.02        27.29
16        12.93        28.65
17        13.32        29.63
18        13.74        30.73
19        14.12        31.61
20        0.00        32.48
