        CG/HBCS        CG/ScaleStar
1        9.72        -7.96
2        22.43        0.08
3        19.46        0.97
4        23.76        -3.86
5        13.34        0.15
6        5.95        -2.14
7        0.25        1.63
8        1.98        6.60
9        2.98        9.71
10        6.18        14.50
11        8.36        16.75
12        9.35        19.52
13        10.87        21.72
14        10.69        23.20
15        11.25        25.13
16        11.38        26.40
17        12.32        27.72
18        13.23        28.87
19        14.25        29.78
20        0.00        30.74
