        CG/HBCS        CG/ScaleStar
1        33.04        -0.01
2        35.11        -1.12
3        29.20        0.15
4        19.83        4.92
5        0.92        13.01
6        1.19        17.87
7        2.85        22.19
8        4.62        25.34
9        6.16        27.74
10        7.32        29.63
11        8.12        31.32
12        8.94        32.71
13        9.11        33.77
14        9.86        34.81
15        9.93        35.71
16        10.34        36.52
17        10.50        37.17
18        10.72        37.79
19        10.93        38.36
20        0.00        38.88
