        CG/HBCS        CG/ScaleStar
1        40.78        0.10
2        40.33        0.07
3        30.83        8.68
4        5.63        17.68
5        0.13        23.44
6        1.99        27.42
7        3.68        30.31
8        4.71        32.47
9        5.55        34.19
10        6.41        35.58
11        6.73        36.69
12        7.13        37.64
13        7.51        38.45
14        7.89        39.14
15        8.17        39.75
16        8.22        40.30
17        8.44        40.79
18        8.52        41.23
19        8.67        41.62
20        0.00        41.94
