        CG/HBCS        CG/ScaleStar
1        19.43        0.40
2        24.69        0.17
3        24.94        0.10
4        29.60        0.06
5        18.45        0.07
6        2.65        0.35
7        1.91        5.83
8        3.94        10.74
9        6.16        14.60
10        6.88        17.70
11        7.90        20.34
12        8.52        22.44
13        9.83        24.36
14        11.18        25.91
15        12.09        27.26
16        13.19        28.60
17        13.52        29.64
18        13.99        30.70
19        13.85        31.57
20        0.00        32.42
