        CG/HBCS        CG/ScaleStar
1        18.80        1.16
2        19.88        0.12
3        15.51        0.78
4        20.09        1.31
5        21.98        -0.15
6        10.99        -0.15
7        0.04        1.52
8        2.56        6.10
9        5.34        10.03
10        7.73        14.03
11        9.42        16.74
12        10.15        19.13
13        10.77        21.26
14        11.95        22.96
15        11.32        24.65
16        12.10        25.97
17        12.58        27.08
18        13.55        28.40
19        13.97        29.41
20        0.00        30.41
