        CG/HBCS        CG/ScaleStar
1        39.95        0.06
2        41.10        0.09
3        30.26        8.74
4        8.86        17.75
5        -0.13        23.52
6        1.78        27.51
7        3.65        30.43
8        4.65        32.62
9        5.50        34.31
10        6.39        35.71
11        7.13        36.84
12        7.15        37.75
13        7.41        38.55
14        7.82        39.25
15        7.93        39.87
16        8.25        40.41
17        8.50        40.89
18        8.60        41.34
19        8.56        41.72
20        0.00        42.04
