        CG/HBCS        CG/ScaleStar
1        13.42        -6.73
2        24.68        0.21
3        27.47        0.15
4        27.17        -0.08
5        18.83        0.24
6        0.05        0.39
7        1.00        6.29
8        2.96        10.33
9        6.16        14.83
10        7.25        17.31
11        8.49        20.55
12        8.89        22.31
13        9.54        24.41
14        10.82        26.04
15        11.70        27.35
16        12.93        28.77
17        13.25        29.78
18        14.03        30.91
19        14.56        31.74
20        0.00        32.57
