        CG/HBCS        CG/ScaleStar
1        32.33        -0.01
2        35.57        0.44
3        24.95        -0.07
4        15.92        2.41
5        2.05        9.84
6        1.18        16.09
7        3.82        20.47
8        4.25        23.47
9        6.01        26.23
10        7.19        28.39
11        8.35        30.05
12        9.09        31.49
13        9.78        32.78
14        9.89        33.83
15        10.09        34.75
16        10.84        35.63
17        11.15        36.36
18        11.45        37.01
19        11.45        37.62
20        0.00        38.16
