        CG/HBCS        CG/ScaleStar
1        39.72        0.15
2        41.25        0.03
3        30.46        8.63
4        9.15        17.62
5        -0.28        23.36
6        1.95        27.41
7        3.57        30.32
8        4.52        32.53
9        5.50        34.24
10        6.28        35.61
11        7.01        36.75
12        7.14        37.65
13        7.38        38.47
14        7.79        39.16
15        7.95        39.81
16        8.18        40.33
17        8.33        40.81
18        8.59        41.25
19        8.84        41.65
20        0.00        41.98
