        CG/HBCS        CG/ScaleStar
1        14.00        2.20
2        25.22        0.63
3        16.09        0.29
4        4.21        1.72
5        11.96        -0.08
6        11.90        0.18
7        8.49        0.65
8        0.35        1.20
9        1.63        5.24
10        4.89        9.16
11        7.36        12.63
12        8.63        15.12
13        10.23        17.45
14        12.35        19.61
15        13.71        21.28
16        14.40        22.79
17        15.31        24.25
18        15.13        25.48
19        15.18        26.65
20        0.00        27.75
