        CG/HBCS        CG/ScaleStar
1        33.88        -0.05
2        41.05        0.03
3        31.25        1.63
4        9.27        11.57
5        0.89        18.15
6        1.70        23.03
7        3.62        26.56
8        5.03        29.15
9        5.88        31.21
10        6.75        32.85
11        7.83        34.22
12        8.24        35.36
13        8.50        36.35
14        8.67        37.20
15        9.04        37.92
16        9.26        38.57
17        9.64        39.17
18        9.80        39.69
19        9.97        40.18
20        0.00        40.58
