        CG/HBCS        CG/ScaleStar
1        37.49        0.07
2        41.73        0.10
3        28.75        5.18
4        15.49        15.04
5        0.51        21.26
6        1.72        25.53
7        3.39        28.60
8        4.95        30.93
9        5.86        32.80
10        6.62        34.32
11        6.95        35.57
12        7.52        36.61
13        7.89        37.48
14        8.46        38.26
15        8.61        38.92
16        8.78        39.52
17        8.94        40.04
18        9.15        40.49
19        9.38        40.95
20        0.00        41.30
