        CG/HBCS        CG/ScaleStar
1        15.89        0.61
2        25.05        -0.19
3        20.30        0.49
4        8.31        0.21
5        16.77        0.01
6        11.39        0.07
7        10.67        0.10
8        0.72        1.04
9        1.79        5.06
10        4.42        9.01
11        7.28        12.72
12        8.05        15.08
13        10.07        17.16
14        12.44        19.35
15        13.81        21.19
16        13.91        22.66
17        14.92        24.23
18        14.98        25.50
19        15.75        26.61
20        0.00        27.69
