        CG/HBCS        CG/ScaleStar
1        7.91        1.25
2        19.86        0.00
3        22.00        0.88
4        8.58        1.11
5        6.28        1.09
6        4.57        0.49
7        1.80        0.09
8        0.00        -0.05
9        7.39        0.00
10        1.06        3.03
11        2.34        6.30
12        5.82        9.64
13        8.11        12.23
14        9.70        14.63
15        10.77        16.65
16        11.31        18.25
17        13.44        20.22
18        14.79        21.57
19        16.22        22.88
20        0.00        24.29
