        CG/HBCS        CG/ScaleStar
1        40.63        0.24
2        40.73        -0.48
3        29.92        9.59
4        1.73        19.01
5        0.52        24.63
6        2.30        28.36
7        3.16        31.07
8        4.37        33.11
9        5.37        34.71
10        6.06        36.08
11        6.42        37.14
12        7.03        38.09
13        7.36        38.91
14        7.70        39.56
15        7.77        40.13
16        8.05        40.66
17        8.13        41.11
18        8.25        41.52
19        8.35        41.89
20        0.00        42.22
