        CG/HBCS        CG/ScaleStar
1        32.94        0.11
2        36.12        0.07
3        23.69        0.02
4        18.33        2.51
5        1.94        10.14
6        1.36        16.20
7        3.62        20.60
8        5.01        23.63
9        5.65        26.29
10        7.16        28.48
11        8.05        30.09
12        9.08        31.62
13        9.87        32.89
14        10.38        33.94
15        10.11        34.86
16        10.60        35.68
17        11.21        36.41
18        11.56        37.04
19        11.67        37.67
20        0.00        38.20
