        CG/HBCS        CG/ScaleStar
1        14.80        1.06
2        22.14        -0.01
3        18.05        0.21
4        9.58        1.02
5        13.62        0.36
6        14.06        0.27
7        4.60        0.00
8        0.00        1.24
9        1.66        5.27
10        4.21        8.68
11        7.78        12.64
12        8.66        15.17
13        10.47        17.04
14        11.90        19.43
15        14.03        21.37
16        12.93        22.66
17        14.25        24.26
18        13.96        25.67
19        14.48        26.79
20        0.00        27.96
