        CG/HBCS        CG/ScaleStar
1        33.31        0.03
2        34.52        -1.08
3        27.12        0.14
4        18.44        4.74
5        0.04        12.88
6        0.98        17.78
7        2.20        22.09
8        4.43        25.29
9        6.13        27.66
10        7.34        29.58
11        8.07        31.24
12        8.58        32.67
13        8.93        33.75
14        9.44        34.76
15        10.03        35.68
16        10.58        36.47
17        10.94        37.14
18        10.93        37.75
19        11.09        38.33
20        0.00        38.83
