        CG/HBCS        CG/ScaleStar
1        9.62        0.15
2        19.50        0.00
3        21.58        0.13
4        16.11        0.13
5        12.43        -0.31
6        6.81        0.35
7        0.12        0.17
8        -0.03        1.73
9        1.58        0.19
10        1.76        3.07
11        2.79        6.29
12        6.20        9.58
13        8.26        12.35
14        8.79        14.62
15        10.25        16.74
16        11.76        18.14
17        13.26        20.07
18        14.81        21.49
19        16.23        22.81
20        0.00        24.29
