        CG/HBCS        CG/ScaleStar
1        19.46        1.43
2        22.62        0.11
3        17.61        0.18
4        20.60        -1.58
5        20.61        0.17
6        9.48        0.42
7        4.88        1.33
8        0.82        5.90
9        3.56        10.03
10        6.68        13.98
11        7.71        16.63
12        8.63        18.62
13        10.11        21.06
14        10.90        22.80
15        11.52        24.63
16        11.54        25.96
17        12.51        27.11
18        13.59        28.37
19        14.06        29.33
20        0.00        30.33
