        CG/HBCS        CG/ScaleStar
1        38.20        0.07
2        40.81        0.08
3        27.85        6.95
4        11.61        16.48
5        0.44        22.39
6        1.59        26.44
7        3.46        29.43
8        4.78        31.71
9        5.73        33.47
10        6.28        34.93
11        7.04        36.13
12        7.40        37.12
13        7.64        37.96
14        7.88        38.71
15        8.33        39.35
16        8.63        39.93
17        8.65        40.43
18        8.74        40.88
19        8.89        41.29
20        0.00        41.64
