        CG/HBCS        CG/ScaleStar
1        29.14        -3.84
2        33.36        0.18
3        33.27        -1.24
4        16.79        0.10
5        5.60        1.25
6        -0.22        7.73
7        1.00        13.42
8        3.13        16.93
9        5.93        20.65
10        7.45        22.90
11        9.18        25.34
12        9.03        26.89
13        9.76        28.67
14        10.73        29.92
15        11.51        31.20
16        11.69        32.17
17        12.06        33.17
18        12.66        33.93
19        13.27        34.71
20        0.00        35.41
