        CG/HBCS        CG/ScaleStar
1        16.55        1.12
2        21.21        -0.03
3        12.38        0.32
4        21.45        -3.52
5        26.47        0.03
6        10.29        -0.06
7        1.37        1.56
8        1.59        6.16
9        4.72        10.36
10        7.19        14.09
11        8.91        16.84
12        9.31        19.13
13        10.95        21.33
14        11.09        23.09
15        11.91        24.75
16        11.79        26.09
17        12.34        27.20
18        13.46        28.46
19        14.43        29.47
20        0.00        30.42
