        CG/HBCS        CG/ScaleStar
1        33.27        0.16
2        39.40        0.04
3        31.04        -1.16
4        10.37        9.06
5        5.23        16.69
6        1.19        21.66
7        3.79        25.27
8        4.98        27.99
9        5.75        30.08
10        6.44        31.82
11        7.40        33.22
12        8.05        34.51
13        8.66        35.54
14        9.26        36.47
15        9.16        37.21
16        9.47        37.90
17        9.92        38.51
18        10.15        39.08
19        10.36        39.58
20        0.00        40.00
