        CG/HBCS        CG/ScaleStar
1        0.00        0.00
2        13.03        13.03
3        24.70        0.00
4        24.70        0.00
5        35.02        0.00
6        0.00        0.00
7        11.06        11.06
8        26.94        22.86
9        0.00        0.00
10        0.00        0.00
11        7.25        0.00
12        0.00        5.44
13        0.00        5.44
14        0.00        5.44
15        1.34        0.00
16        5.79        4.51
17        5.79        4.51
18        8.88        7.64
19        8.88        7.64
20        0.00        12.15
