        CG/HBCS        CG/ScaleStar
1        29.79        -0.50
2        34.16        0.23
3        29.26        0.16
4        12.40        0.14
5        9.46        4.61
6        0.92        11.21
7        1.85        16.05
8        4.81        19.91
9        6.12        22.76
10        8.11        25.21
11        8.36        27.06
12        8.76        28.89
13        9.55        30.34
14        10.45        31.54
15        11.26        32.62
16        11.50        33.54
17        12.03        34.39
18        12.74        35.19
19        12.43        35.87
20        0.00        36.47
