        CG/HBCS        CG/ScaleStar
1        32.58        0.08
2        34.64        0.31
3        28.60        -0.01
4        12.98        -0.84
5        9.81        7.51
6        0.38        13.88
7        2.62        17.97
8        5.50        21.73
9        6.51        24.56
10        7.47        26.59
11        7.97        28.60
12        8.97        30.16
13        9.74        31.45
14        10.61        32.66
15        10.92        33.58
16        10.90        34.53
17        11.49        35.37
18        11.62        36.02
19        12.26        36.70
20        0.00        37.29
