        CG/HBCS        CG/ScaleStar
1        18.16        0.72
2        22.44        0.01
3        9.70        0.81
4        17.53        1.33
5        19.64        0.14
6        10.17        0.08
7        0.16        1.52
8        2.27        5.99
9        4.91        10.17
10        7.74        13.92
11        9.63        16.74
12        10.49        19.22
13        11.51        21.22
14        12.12        22.98
15        11.80        24.72
16        12.52        26.03
17        12.92        27.26
18        14.01        28.42
19        14.69        29.40
20        0.00        30.36
