        CG/HBCS        CG/ScaleStar
1        32.22        0.09
2        35.15        0.50
3        28.02        0.03
4        12.36        -1.85
5        11.53        7.36
6        0.35        13.89
7        2.71        17.85
8        5.13        21.69
9        6.70        24.61
10        6.72        26.65
11        8.37        28.68
12        9.22        30.21
13        9.97        31.49
14        10.51        32.73
15        10.73        33.65
16        11.20        34.57
17        11.36        35.39
18        11.67        36.05
19        12.04        36.74
20        0.00        37.32
