        CG/HBCS        CG/ScaleStar
1        29.80        -1.96
2        33.30        0.26
3        33.91        -0.02
4        18.81        0.02
5        4.92        1.47
6        2.79        8.02
7        0.94        13.49
8        3.39        17.24
9        5.73        20.60
10        6.92        22.94
11        9.07        25.34
12        10.00        27.04
13        10.59        28.73
14        11.35        29.95
15        11.71        31.18
16        11.57        32.17
17        11.97        33.15
18        12.76        33.94
19        12.99        34.70
20        0.00        35.41
