        CG/HBCS        CG/ScaleStar
1        16.77        -6.75
2        28.94        -0.01
3        33.71        -1.93
4        22.76        0.03
5        11.47        -0.64
6        1.19        4.00
7        1.76        9.58
8        3.03        14.29
9        3.61        17.44
10        6.08        20.53
11        7.69        22.56
12        9.38        24.85
13        10.56        26.42
14        11.10        28.01
15        12.50        29.21
16        12.20        30.39
17        12.20        31.39
18        12.38        32.34
19        13.19        33.16
20        0.00        33.91
