        CG/HBCS        CG/ScaleStar
1        31.91        -0.06
2        34.20        0.31
3        30.35        -0.01
4        8.83        -0.85
5        8.32        4.64
6        -0.89        10.62
7        1.81        16.04
8        4.71        19.93
9        6.62        22.64
10        8.03        25.28
11        8.69        27.06
12        8.88        28.85
13        9.61        30.24
14        10.49        31.55
15        11.11        32.66
16        11.69        33.54
17        12.12        34.45
18        12.21        35.21
19        12.67        35.90
20        0.00        36.53
