        CG/HBCS        CG/ScaleStar
1        17.03        -11.50
2        30.30        0.02
3        30.14        -4.01
4        24.53        0.10
5        6.09        -1.18
6        0.27        4.31
7        1.39        9.18
8        4.53        14.43
9        3.70        17.53
10        6.56        20.69
11        7.96        22.84
12        9.33        25.04
13        10.80        26.65
14        11.03        28.19
15        12.00        29.42
16        12.61        30.58
17        12.57        31.57
18        12.92        32.53
19        12.95        33.30
20        0.00        34.08
