        CG/HBCS        CG/ScaleStar
1        34.78        0.20
2        40.01        -0.03
3        28.98        3.22
4        9.71        13.54
5        0.11        19.89
6        2.24        24.35
7        3.24        27.47
8        4.42        29.93
9        5.85        31.90
10        6.71        33.44
11        7.19        34.84
12        7.56        35.92
13        8.05        36.87
14        8.45        37.66
15        8.75        38.38
16        9.18        39.00
17        9.28        39.56
18        9.40        40.05
19        9.47        40.52
20        0.00        40.89
