        CG/HBCS        CG/ScaleStar
1        15.67        -0.02
2        22.80        0.02
3        16.66        0.20
4        7.01        0.46
5        14.14        -0.13
6        15.28        0.19
7        4.58        0.37
8        2.34        1.04
9        1.65        5.00
10        5.09        8.96
11        7.02        12.08
12        9.73        14.98
13        11.24        17.30
14        12.11        19.45
15        13.41        21.17
16        14.73        22.78
17        14.29        24.11
18        15.28        25.49
19        16.07        26.52
20        0.00        27.76
