        CG/HBCS        CG/ScaleStar
1        0.00        0.00
2        9.60        9.60
3        22.95        0.00
4        -15.63        0.00
5        0.00        0.00
6        8.83        8.83
7        10.09        8.83
8        0.00        0.00
9        27.10        0.00
10        -4.39        0.00
11        3.73        0.00
12        0.00        4.32
13        8.81        0.00
14        8.81        0.00
15        8.81        0.00
16        8.81        0.00
17        15.48        7.31
18        15.48        7.31
19        14.17        12.14
20        0.00        12.14
