        CG/HBCS        CG/ScaleStar
1        19.28        19.28
2        28.77        28.77
3        42.50        0.00
4        25.11        0.00
5        16.76        16.76
6        29.58        20.20
7        21.00        21.00
8        21.00        21.00
9        13.72        0.00
10        13.72        0.00
11        0.00        10.68
12        0.00        10.68
13        0.00        9.92
14        0.00        9.92
15        -5.83        0.00
16        -5.83        0.00
17        1.20        6.64
18        1.20        6.64
19        7.02        12.14
20        0.00        12.14
