        CG/HBCS        CG/ScaleStar
1        0.00        0.00
2        0.00        0.00
3        20.75        0.00
4        22.50        0.00
5        17.57        0.00
6        23.96        0.00
7        1.96        0.00
8        13.75        12.02
9        0.00        0.00
10        2.44        0.00
11        0.00        5.84
12        2.68        0.00
13        4.02        1.38
14        -5.41        1.38
15        2.94        0.00
16        -0.52        1.52
17        3.61        5.57
18        5.16        7.08
19        2.13        7.08
20        0.00        12.14
