        CG/HBCS        CG/ScaleStar
1        17.00        -11.41
2        30.58        0.19
3        33.14        -1.77
4        25.18        0.04
5        4.20        -1.23
6        0.65        4.25
7        2.01        9.26
8        4.31        14.27
9        4.25        17.36
10        6.59        20.69
11        8.28        22.82
12        9.49        24.95
13        10.49        26.50
14        11.41        28.15
15        12.08        29.35
16        13.00        30.53
17        12.81        31.47
18        12.71        32.40
19        13.27        33.21
20        0.00        34.00
