        CG/HBCS        CG/ScaleStar
1        32.14        0.09
2        34.56        0.28
3        21.79        0.12
4        20.55        2.46
5        2.29        10.26
6        1.45        16.27
7        3.23        20.64
8        4.44        23.62
9        5.76        26.31
10        7.02        28.50
11        8.29        30.11
12        8.94        31.62
13        9.85        32.91
14        10.04        33.99
15        10.27        34.90
16        10.67        35.73
17        10.97        36.48
18        11.40        37.12
19        11.62        37.74
20        0.00        38.27
