        CG/HBCS        CG/ScaleStar
1        30.72        -1.01
2        32.91        0.18
3        33.80        -0.48
4        21.00        -0.04
5        2.03        1.52
6        0.67        8.00
7        0.89        13.53
8        3.18        17.30
9        5.78        20.56
10        7.27        22.96
11        9.36        25.34
12        9.80        26.97
13        11.14        28.72
14        10.80        29.95
15        11.10        31.16
16        11.67        32.13
17        12.57        33.11
18        12.78        33.96
19        13.23        34.70
20        0.00        35.39
