        CG/HBCS        CG/ScaleStar
1        39.84        0.19
2        41.58        0.01
3        29.40        8.96
4        8.47        17.77
5        -0.15        23.45
6        1.87        27.54
7        3.56        30.37
8        4.63        32.58
9        5.28        34.27
10        6.32        35.66
11        6.93        36.78
12        7.24        37.74
13        7.49        38.53
14        7.79        39.21
15        7.99        39.83
16        8.35        40.38
17        8.31        40.85
18        8.56        41.30
19        8.75        41.69
20        8.83        42.01
