        CG/HBCS        CG/ScaleStar
1        32.77        0.05
2        34.46        -1.16
3        27.07        0.10
4        20.21        4.79
5        0.17        12.95
6        0.97        17.72
7        2.58        22.11
8        4.45        25.32
9        6.02        27.53
10        7.23        29.48
11        8.18        31.26
12        9.08        32.69
13        9.04        33.76
14        9.60        34.76
15        9.95        35.73
16        10.46        36.51
17        10.82        37.15
18        10.94        37.77
19        10.87        38.36
20        0.00        38.86
