        CG/HBCS        CG/ScaleStar
1        40.94        0.09
2        39.46        -0.00
3        30.14        10.17
4        4.27        18.98
5        0.07        24.68
6        2.18        28.39
7        3.51        31.12
8        4.47        33.14
9        5.33        34.75
10        6.01        36.13
11        6.32        37.18
12        7.01        38.15
13        7.44        38.93
14        7.57        39.58
15        7.76        40.15
16        7.99        40.69
17        8.28        41.13
18        8.22        41.54
19        8.40        41.91
20        0.00        42.23
