        CG/HBCS        CG/ScaleStar
1        14.61        11.10
2        33.53        0.00
3        33.84        0.95
4        27.52        5.86
5        28.73        4.26
6        35.97        9.30
7        22.07        0.00
8        8.16        1.53
9        3.10        2.42
10        3.08        5.50
11        3.92        -0.36
12        6.53        2.37
13        7.80        6.10
14        9.99        8.33
15        11.65        11.72
16        12.51        12.59
17        9.66        14.82
18        8.40        17.05
19        10.54        18.99
20        0.00        19.43
