        CG/HBCS        CG/ScaleStar
1        36.86        0.20
2        41.54        0.02
3        26.45        5.34
4        13.79        15.21
5        0.25        21.45
6        1.92        25.66
7        3.54        28.74
8        4.83        31.08
9        5.96        32.93
10        6.54        34.43
11        6.94        35.66
12        7.59        36.70
13        8.08        37.59
14        8.24        38.36
15        8.40        39.03
16        8.83        39.61
17        9.04        40.15
18        9.24        40.60
19        9.27        41.04
20        0.00        41.38
