        CG/HBCS        CG/ScaleStar
1        32.71        0.17
2        36.00        -0.50
3        32.04        0.14
4        19.30        7.24
5        1.59        14.83
6        1.11        20.07
7        2.70        23.58
8        4.87        26.64
9        6.31        28.98
10        7.14        30.85
11        7.65        32.32
12        8.16        33.61
13        8.79        34.70
14        9.60        35.70
15        10.06        36.53
16        10.07        37.23
17        10.33        37.89
18        10.61        38.47
19        10.73        39.02
20        0.00        39.48
