        CG/HBCS        CG/ScaleStar
1        32.11        0.02
2        34.42        0.36
3        25.59        0.08
4        12.61        -1.03
5        7.04        7.00
6        0.44        14.01
7        2.64        18.05
8        4.80        21.72
9        6.01        24.67
10        7.03        26.74
11        8.02        28.74
12        8.79        30.25
13        9.38        31.62
14        10.54        32.83
15        10.83        33.74
16        11.16        34.64
17        11.64        35.53
18        11.74        36.17
19        11.93        36.84
20        11.95        37.41
