        CG/HBCS        CG/ScaleStar
1        31.39        0.14
2        33.58        0.14
3        29.44        0.11
4        9.27        -0.33
5        9.54        4.56
6        0.41        10.85
7        1.36        15.91
8        4.56        19.84
9        6.34        22.61
10        7.76        25.12
11        8.53        26.95
12        9.61        28.77
13        9.54        30.14
14        10.16        31.47
15        11.13        32.56
16        11.44        33.44
17        12.35        34.35
18        12.29        35.09
19        12.68        35.79
20        0.00        36.42
