        CG/HBCS        CG/ScaleStar
1        34.82        0.09
2        40.40        -0.02
3        28.57        3.35
4        11.36        13.57
5        1.26        19.96
6        2.42        24.29
7        3.18        27.51
8        4.34        29.94
9        5.78        31.78
10        6.71        33.47
11        7.30        34.83
12        7.60        35.93
13        8.12        36.85
14        8.58        37.67
15        8.91        38.39
16        9.12        39.03
17        9.30        39.57
18        9.57        40.06
19        9.69        40.52
20        0.00        40.90
