        CG/HBCS        CG/ScaleStar
1        36.45        0.06
2        41.39        0.08
3        27.60        5.05
4        14.63        15.01
5        0.20        21.22
6        2.15        25.45
7        3.30        28.59
8        4.66        30.92
9        6.00        32.80
10        6.49        34.28
11        7.12        35.56
12        7.59        36.61
13        7.71        37.47
14        8.17        38.24
15        8.54        38.91
16        8.77        39.49
17        8.96        40.00
18        9.25        40.48
19        9.46        40.91
20        0.00        41.28
