        CG/HBCS        CG/ScaleStar
1        35.19        0.14
2        41.18        0.05
3        30.22        3.33
4        11.24        13.58
5        0.41        20.03
6        2.03        24.32
7        3.49        27.55
8        4.91        30.00
9        5.57        31.95
10        6.48        33.54
11        7.13        34.86
12        7.88        35.98
13        8.21        36.93
14        8.49        37.72
15        8.73        38.43
16        8.94        39.04
17        9.27        39.60
18        9.47        40.11
19        9.62        40.55
20        0.00        40.93
